attempt_id,phase,contrast_id,block_index,retry_index,template,position_index,label,algorithm,n,pattern,seed,block_size,workers,status,invalid_reason,external_interruption,returncode,timed_out,position_ns,input_checksum,output_checksum,executable_sha256_before,executable_sha256_after,attempt_directory
main-blocked_linear_n4194304_b16384-b04-r0-p2-B,main,blocked_linear_n4194304_b16384,4,0,ABBA,2,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6697000,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b04-r0-p2-B
main-blocked_linear_n4194304_b16384-b04-r0-p3-B,main,blocked_linear_n4194304_b16384,4,0,ABBA,3,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6602375,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b04-r0-p3-B
main-blocked_linear_n4194304_b16384-b04-r0-p4-A,main,blocked_linear_n4194304_b16384,4,0,ABBA,4,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6330875,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b04-r0-p4-A
main-blocked_linear_n4194304_b16384-b05-r0-p1-A,main,blocked_linear_n4194304_b16384,5,0,ABBA,1,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6278625,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b05-r0-p1-A
main-blocked_linear_n4194304_b16384-b05-r0-p2-B,main,blocked_linear_n4194304_b16384,5,0,ABBA,2,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6700375,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b05-r0-p2-B
main-blocked_linear_n4194304_b16384-b05-r0-p3-B,main,blocked_linear_n4194304_b16384,5,0,ABBA,3,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6601583,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b05-r0-p3-B
main-blocked_linear_n4194304_b16384-b05-r0-p4-A,main,blocked_linear_n4194304_b16384,5,0,ABBA,4,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7498958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b05-r0-p4-A
main-blocked_linear_n4194304_b16384-b06-r0-p1-B,main,blocked_linear_n4194304_b16384,6,0,BAAB,1,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6414333,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b06-r0-p1-B
main-blocked_linear_n4194304_b16384-b06-r0-p2-A,main,blocked_linear_n4194304_b16384,6,0,BAAB,2,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6365209,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b06-r0-p2-A
main-blocked_linear_n4194304_b16384-b06-r0-p3-A,main,blocked_linear_n4194304_b16384,6,0,BAAB,3,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,5446167,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b06-r0-p3-A
main-blocked_linear_n4194304_b16384-b06-r0-p4-B,main,blocked_linear_n4194304_b16384,6,0,BAAB,4,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6541041,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b06-r0-p4-B
main-blocked_linear_n4194304_b16384-b07-r0-p1-A,main,blocked_linear_n4194304_b16384,7,0,ABBA,1,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,4544834,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b07-r0-p1-A
main-blocked_linear_n4194304_b16384-b07-r0-p2-B,main,blocked_linear_n4194304_b16384,7,0,ABBA,2,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7198458,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b07-r0-p2-B
main-blocked_linear_n4194304_b16384-b07-r0-p3-B,main,blocked_linear_n4194304_b16384,7,0,ABBA,3,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6634958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b07-r0-p3-B
main-blocked_linear_n4194304_b16384-b07-r0-p4-A,main,blocked_linear_n4194304_b16384,7,0,ABBA,4,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,4761584,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b07-r0-p4-A
main-blocked_linear_n4194304_b16384-b08-r0-p1-B,main,blocked_linear_n4194304_b16384,8,0,BAAB,1,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6572584,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b08-r0-p1-B
main-blocked_linear_n4194304_b16384-b08-r0-p2-A,main,blocked_linear_n4194304_b16384,8,0,BAAB,2,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,3920959,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b08-r0-p2-A
main-blocked_linear_n4194304_b16384-b08-r0-p3-A,main,blocked_linear_n4194304_b16384,8,0,BAAB,3,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,3146417,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b08-r0-p3-A
main-blocked_linear_n4194304_b16384-b08-r0-p4-B,main,blocked_linear_n4194304_b16384,8,0,BAAB,4,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6542834,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b08-r0-p4-B
main-blocked_linear_n4194304_b16384-b09-r0-p1-B,main,blocked_linear_n4194304_b16384,9,0,BAAB,1,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7198792,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b09-r0-p1-B
main-blocked_linear_n4194304_b16384-b09-r0-p2-A,main,blocked_linear_n4194304_b16384,9,0,BAAB,2,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6604209,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b09-r0-p2-A
main-blocked_linear_n4194304_b16384-b09-r0-p3-A,main,blocked_linear_n4194304_b16384,9,0,BAAB,3,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,5574958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b09-r0-p3-A
main-blocked_linear_n4194304_b16384-b09-r0-p4-B,main,blocked_linear_n4194304_b16384,9,0,BAAB,4,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6615500,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b09-r0-p4-B
main-blocked_linear_n4194304_b16384-b10-r0-p1-B,main,blocked_linear_n4194304_b16384,10,0,BAAB,1,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6309416,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b10-r0-p1-B
main-blocked_linear_n4194304_b16384-b10-r0-p2-A,main,blocked_linear_n4194304_b16384,10,0,BAAB,2,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,3508542,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b10-r0-p2-A
main-blocked_linear_n4194304_b16384-b10-r0-p3-A,main,blocked_linear_n4194304_b16384,10,0,BAAB,3,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7258750,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b10-r0-p3-A
main-blocked_linear_n4194304_b16384-b10-r0-p4-B,main,blocked_linear_n4194304_b16384,10,0,BAAB,4,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6390292,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b10-r0-p4-B
main-blocked_linear_n4194304_b16384-b11-r0-p1-A,main,blocked_linear_n4194304_b16384,11,0,ABBA,1,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,3492250,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b11-r0-p1-A
main-blocked_linear_n4194304_b16384-b11-r0-p2-B,main,blocked_linear_n4194304_b16384,11,0,ABBA,2,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7335875,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b11-r0-p2-B
main-blocked_linear_n4194304_b16384-b11-r0-p3-B,main,blocked_linear_n4194304_b16384,11,0,ABBA,3,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,7662834,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b11-r0-p3-B
main-blocked_linear_n4194304_b16384-b11-r0-p4-A,main,blocked_linear_n4194304_b16384,11,0,ABBA,4,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6622750,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b11-r0-p4-A
main-blocked_linear_n4194304_b16384-b12-r0-p1-A,main,blocked_linear_n4194304_b16384,12,0,ABBA,1,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,4515208,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b12-r0-p1-A
main-blocked_linear_n4194304_b16384-b12-r0-p2-B,main,blocked_linear_n4194304_b16384,12,0,ABBA,2,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6494375,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b12-r0-p2-B
main-blocked_linear_n4194304_b16384-b12-r0-p3-B,main,blocked_linear_n4194304_b16384,12,0,ABBA,3,B,blocked,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,6324208,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b12-r0-p3-B
main-blocked_linear_n4194304_b16384-b12-r0-p4-A,main,blocked_linear_n4194304_b16384,12,0,ABBA,4,A,linear,4194304,mixed,2026082901,16384,1,VALID,,False,0,False,3971625,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-blocked_linear_n4194304_b16384-b12-r0-p4-A
main-parallel2_linear_n262144-b01-r0-p1-B,main,parallel2_linear_n262144,1,0,BAAB,1,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,540666,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b01-r0-p1-B
main-parallel2_linear_n262144-b01-r0-p2-A,main,parallel2_linear_n262144,1,0,BAAB,2,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,188459,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b01-r0-p2-A
main-parallel2_linear_n262144-b01-r0-p3-A,main,parallel2_linear_n262144,1,0,BAAB,3,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,239417,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b01-r0-p3-A
main-parallel2_linear_n262144-b01-r0-p4-B,main,parallel2_linear_n262144,1,0,BAAB,4,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,626583,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b01-r0-p4-B
main-parallel2_linear_n262144-b02-r0-p1-A,main,parallel2_linear_n262144,2,0,ABBA,1,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,493916,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b02-r0-p1-A
main-parallel2_linear_n262144-b02-r0-p2-B,main,parallel2_linear_n262144,2,0,ABBA,2,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,572625,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b02-r0-p2-B
main-parallel2_linear_n262144-b02-r0-p3-B,main,parallel2_linear_n262144,2,0,ABBA,3,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,448625,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b02-r0-p3-B
main-parallel2_linear_n262144-b02-r0-p4-A,main,parallel2_linear_n262144,2,0,ABBA,4,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,504917,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b02-r0-p4-A
main-parallel2_linear_n262144-b03-r0-p1-B,main,parallel2_linear_n262144,3,0,BAAB,1,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,530208,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b03-r0-p1-B
main-parallel2_linear_n262144-b03-r0-p2-A,main,parallel2_linear_n262144,3,0,BAAB,2,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,505458,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b03-r0-p2-A
main-parallel2_linear_n262144-b03-r0-p3-A,main,parallel2_linear_n262144,3,0,BAAB,3,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,513583,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b03-r0-p3-A
main-parallel2_linear_n262144-b03-r0-p4-B,main,parallel2_linear_n262144,3,0,BAAB,4,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,401875,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b03-r0-p4-B
main-parallel2_linear_n262144-b04-r0-p1-B,main,parallel2_linear_n262144,4,0,BAAB,1,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,469792,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b04-r0-p1-B
main-parallel2_linear_n262144-b04-r0-p2-A,main,parallel2_linear_n262144,4,0,BAAB,2,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,528083,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b04-r0-p2-A
main-parallel2_linear_n262144-b04-r0-p3-A,main,parallel2_linear_n262144,4,0,BAAB,3,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,387458,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b04-r0-p3-A
main-parallel2_linear_n262144-b04-r0-p4-B,main,parallel2_linear_n262144,4,0,BAAB,4,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,389917,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b04-r0-p4-B
main-parallel2_linear_n262144-b05-r0-p1-A,main,parallel2_linear_n262144,5,0,ABBA,1,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,142458,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b05-r0-p1-A
main-parallel2_linear_n262144-b05-r0-p2-B,main,parallel2_linear_n262144,5,0,ABBA,2,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,445625,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b05-r0-p2-B
main-parallel2_linear_n262144-b05-r0-p3-B,main,parallel2_linear_n262144,5,0,ABBA,3,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,505041,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b05-r0-p3-B
main-parallel2_linear_n262144-b05-r0-p4-A,main,parallel2_linear_n262144,5,0,ABBA,4,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,485375,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b05-r0-p4-A
main-parallel2_linear_n262144-b06-r0-p1-A,main,parallel2_linear_n262144,6,0,ABBA,1,A,linear,262144,mixed,2026082901,1,2,VALID,,False,0,False,494458,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b06-r0-p1-A
main-parallel2_linear_n262144-b06-r0-p2-B,main,parallel2_linear_n262144,6,0,ABBA,2,B,parallel,262144,mixed,2026082901,1,2,VALID,,False,0,False,489208,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel2_linear_n262144-b06-r0-p2-B
